,x,y
704,4.094094094094094,62.81447973862325
705,4.114114114114114,158.35121939622223
706,4.134134134134134,99.24172901381385
707,4.1541541541541545,51.34635023352138
708,4.1741741741741745,117.04246390852313
709,4.1941941941941945,65.05670621223595
710,4.2142142142142145,19.934916238448615
711,4.2342342342342345,89.88472315302059
712,4.2542542542542545,21.78053818556596
713,4.2742742742742745,42.793822709335686
714,4.2942942942942945,124.42556042353561
715,4.314314314314315,53.7010642682167
716,4.334334334334335,19.342771314942453
717,4.354354354354355,37.02367143481774
718,4.374374374374375,112.07683790436991
719,4.394394394394395,34.11308893836344
720,4.414414414414415,43.155479688995186
721,4.434434434434435,37.74939398238191
722,4.454454454454455,73.2314481959671
723,4.474474474474475,45.53798562955613
724,4.494494494494495,-14.49584690426444
725,4.514514514514515,22.026596146921435
726,4.534534534534535,20.542108729591973
727,4.554554554554555,130.14970153648574
728,4.574574574574575,109.42588394321207
729,4.594594594594595,98.96990241914536
730,4.614614614614615,45.16009535683402
731,4.634634634634635,30.465862122907026
732,4.654654654654655,46.71336144608365
733,4.674674674674675,20.33543708365282
734,4.694694694694695,198.63608492095523
735,4.714714714714715,-37.636947426369346
736,4.734734734734735,103.68910198885892
737,4.754754754754755,12.127095243025877
738,4.774774774774775,72.01008921206167
739,4.794794794794795,28.70626311505815
740,4.814814814814815,20.11057544951069
741,4.834834834834835,22.874462813884513
742,4.854854854854855,168.53245485996314
743,4.874874874874875,75.03923446698973
744,4.894894894894895,44.315717437699846
745,4.914914914914915,111.30903418655261
746,4.934934934934935,84.96272184534297
747,4.954954954954955,121.37924960468811
748,4.974974974974975,-4.8962061806058585
749,4.994994994994995,102.44267034831282
750,5.015015015015015,126.84987309165011
751,5.035035035035035,6.094704466656523
752,5.055055055055055,112.55072677608368
753,5.075075075075075,175.92326454768335
754,5.095095095095095,91.35142798086554
755,5.115115115115115,134.151665205279
756,5.135135135135135,127.60389811027827
757,5.155155155155155,59.70107406729916
758,5.175175175175175,98.07267919979309
759,5.195195195195195,18.749614706717864
760,5.215215215215215,75.55625449783493
761,5.235235235235235,112.43493360041408
762,5.255255255255255,136.3417845062553
763,5.275275275275275,102.46071158929038
764,5.295295295295295,138.27978195399302
765,5.315315315315315,48.192943603561005
766,5.335335335335335,99.31824208477965
767,5.355355355355355,106.4391434282141
768,5.375375375375375,199.03404582756656
769,5.395395395395395,96.9327249477368
770,5.415415415415415,83.78408916746407
771,5.435435435435435,110.90365868620312
772,5.455455455455455,64.9889388669454
773,5.475475475475475,121.69817844182903
774,5.495495495495495,94.9309853732339
775,5.515515515515515,24.74803841646333
776,5.535535535535535,112.52319135794664
777,5.555555555555555,100.72092486453255
778,5.575575575575575,36.12995672647608
779,5.595595595595595,115.55496206255604
780,5.615615615615615,194.5475456271314
781,5.635635635635635,147.32056650618097
782,5.655655655655655,153.03494820894792
783,5.675675675675675,56.55456375638377
784,5.6956956956956954,148.6727560000882
785,5.7157157157157155,133.4564042688618
786,5.7357357357357355,153.69994896204406
787,5.7557557557557555,149.60057824795646
788,5.7757757757757755,61.709293348389494
789,5.7957957957957955,128.86521792276335
790,5.8158158158158155,94.28641484464575
791,5.8358358358358355,130.9282470772103
792,5.8558558558558556,89.82271800435653
793,5.875875875875876,201.58443796908801
794,5.895895895895896,94.28832222914895
795,5.915915915915916,93.57374671629913
796,5.935935935935936,143.54200267598972
797,5.955955955955956,87.2574956810189
798,5.975975975975976,121.18701389729662
799,5.995995995995996,102.23766614722207
800,6.016016016016017,215.6182274333843
801,6.0360360360360374,185.68157907699322
802,6.0560560560560575,144.8577346625874
803,6.0760760760760775,129.51826425361475
804,6.0960960960960975,197.48101136570983
805,6.1161161161161175,172.05947999806156
806,6.1361361361361375,178.07419720349165
807,6.1561561561561575,153.2424458041808
808,6.1761761761761775,71.52924077162332
809,6.1961961961961975,151.71435537992028
810,6.216216216216218,132.1183228261931
811,6.236236236236238,192.40902274157875
812,6.256256256256258,212.17012107556684
813,6.276276276276278,130.11051169254975
814,6.296296296296298,187.86573836883414
815,6.316316316316318,252.68721155540737
816,6.336336336336338,133.96280702264494
817,6.356356356356358,252.90813187093624
818,6.376376376376378,127.65479883305301
819,6.396396396396398,172.91259387663268
820,6.416416416416418,172.69633306128082
821,6.436436436436438,175.32608292864597
822,6.456456456456458,134.37330091829205
823,6.476476476476478,148.21267777293502
824,6.496496496496498,145.9090375317187
825,6.516516516516518,197.17501352165286
826,6.536536536536538,198.86910846404038
827,6.556556556556558,295.21369947003024
828,6.576576576576578,254.02374857190773
829,6.596596596596598,161.54866082644827
830,6.616616616616618,204.85956177313247
831,6.636636636636638,240.05599551893678
832,6.656656656656658,193.32298471051917
833,6.676676676676678,189.9124171758541
834,6.696696696696698,197.58367550381035
835,6.716716716716718,239.98804580750385
836,6.736736736736738,155.83635203538324
837,6.756756756756758,183.60597042213868
838,6.776776776776778,225.05709274405834
839,6.796796796796798,218.76273074125743
840,6.816816816816818,216.83343091355744
841,6.836836836836838,188.03714853025292
842,6.856856856856858,256.83593246693647
843,6.876876876876878,316.5935378462086
844,6.896896896896898,231.92095302991385
845,6.916916916916918,203.6504905848274
846,6.936936936936938,252.81460595150062
847,6.956956956956958,189.79836811396055
848,6.976976976976978,181.00705783382853
849,6.996996996996998,221.87777831169328
850,7.017017017017018,92.85248996135994
851,7.037037037037038,166.05902299506565
852,7.057057057057058,208.13193091053643
853,7.077077077077078,159.64335036135364
854,7.097097097097098,177.47271884168558
855,7.117117117117118,209.0688729084808
856,7.137137137137138,150.5688001996205
857,7.157157157157158,214.23363347975408
858,7.177177177177178,209.60328087666727
859,7.197197197197198,239.4760467992375
860,7.217217217217218,297.76344071962245
861,7.237237237237238,250.53739244490146
862,7.257257257257258,244.83270879524412
863,7.277277277277278,250.62929444224963
864,7.297297297297298,258.9127260361781
865,7.317317317317318,198.60224643801976
866,7.337337337337338,245.60610418947783
867,7.357357357357358,268.6977481226252
868,7.377377377377378,186.64715062182992
869,7.397397397397398,300.40243179551976
870,7.417417417417418,313.1329195430808
871,7.437437437437438,229.44937089499024
872,7.457457457457458,250.9150776460814
873,7.477477477477478,221.04601545564262
874,7.497497497497498,301.90791470122383
875,7.517517517517518,215.87095069564535
876,7.537537537537538,259.8112297944681
877,7.557557557557558,230.0019649196135
878,7.577577577577578,277.5184430007986
879,7.5975975975975985,187.29194732498314
880,7.6176176176176185,345.36911174813144
881,7.6376376376376385,232.86828820319778
882,7.6576576576576585,286.1559084784199
883,7.6776776776776785,274.6075961907609
884,7.6976976976976985,249.21063020954114
885,7.7177177177177185,245.02001369212255
886,7.7377377377377385,338.33169383380334
887,7.7577577577577586,267.34258861949667
888,7.777777777777779,309.3061086831688
889,7.797797797797799,257.80588998873463
890,7.817817817817819,267.66497517580035
891,7.837837837837839,325.78991855704487
892,7.857857857857859,350.8617259895456
893,7.877877877877879,297.7494711179937
894,7.897897897897899,237.60356169383954
895,7.917917917917919,410.7919213681844
896,7.937937937937939,270.2715362092466
897,7.957957957957959,238.23486208523522
898,7.977977977977979,447.2610621848384
899,7.997997997997999,299.5742131833732
900,8.018018018018019,248.93560696636615
901,8.038038038038039,290.10710903969033
902,8.058058058058059,344.9236647482415
903,8.078078078078079,338.3398110352886
904,8.098098098098099,288.5261012139799
905,8.118118118118119,424.54760778887356
906,8.138138138138139,309.6418734455158
907,8.158158158158159,278.80654431635264
908,8.178178178178179,388.40617125289015
909,8.198198198198199,409.1659062230936
910,8.218218218218219,304.1900307270201
911,8.238238238238239,277.35992588520173
912,8.258258258258259,401.3225161270414
913,8.278278278278279,249.8184656843594
914,8.298298298298299,293.24836238246957
915,8.318318318318319,405.35733137604586
916,8.338338338338339,356.63377857198344
917,8.358358358358359,348.6317482935166
918,8.378378378378379,381.90750752054157
919,8.398398398398399,359.0768932859917
920,8.418418418418419,304.24111548945905
921,8.438438438438439,435.4499799713308
922,8.458458458458459,440.37862439997036
923,8.478478478478479,386.8872311124806
924,8.498498498498499,381.38098101862516
925,8.518518518518519,498.6202180991029
926,8.538538538538539,370.3430773981608
927,8.558558558558559,373.7226807800252
928,8.578578578578579,407.4734950005929
929,8.598598598598599,465.37454952873514
930,8.618618618618619,474.0171492138975
931,8.63863863863864,384.0313043410884
932,8.65865865865866,414.9690113874409
933,8.67867867867868,333.2520017056036
934,8.6986986986987,389.17233250926205
935,8.71871871871872,365.38284192644824
936,8.73873873873874,359.6932829020251
937,8.75875875875876,496.7625242402655
938,8.77877877877878,375.7295064120251
939,8.7987987987988,391.4350524148454
940,8.81881881881882,438.9906768341438
941,8.83883883883884,488.28379579180387
942,8.85885885885886,450.15401322147545
943,8.87887887887888,566.7831905882515
944,8.8988988988989,427.81069155812725
945,8.91891891891892,447.2200697362026
946,8.93893893893894,450.81596442061084
947,8.95895895895896,511.5516328723651
948,8.97897897897898,467.93591778683816
949,8.998998998999,439.548889869545
950,9.01901901901902,400.7839718323428
951,9.03903903903904,463.19024716793626
952,9.05905905905906,523.8566589021481
953,9.07907907907908,436.10336487002405
954,9.0990990990991,485.9143910089304
955,9.11911911911912,474.6310974494877
956,9.13913913913914,508.36795532556005
957,9.15915915915916,427.8343403020986
958,9.17917917917918,588.296248396211
959,9.1991991991992,409.90954973489846
960,9.21921921921922,458.5056215561195
961,9.23923923923924,526.6152608946395
962,9.25925925925926,497.48666116496884
963,9.27927927927928,527.1006141543388
964,9.2992992992993,463.75945220243443
965,9.31931931931932,487.7995655822274
966,9.33933933933934,495.1386668984142
967,9.35935935935936,575.9893327011889
968,9.37937937937938,535.059142781302
969,9.3993993993994,543.3947159701187
970,9.41941941941942,473.70032838890506
971,9.43943943943944,558.0884149540254
972,9.45945945945946,523.9831678328535
973,9.47947947947948,585.233327757407
974,9.4994994994995,619.5632468012325
975,9.51951951951952,506.6183511706024
976,9.53953953953954,504.7501322733326
977,9.55955955955956,484.98396004323405
978,9.57957957957958,524.1404508665812
979,9.5995995995996,515.3636909823451
980,9.61961961961962,555.5980645814483
981,9.63963963963964,533.564753196955
982,9.65965965965966,525.89577178516
983,9.67967967967968,600.4000508232319
984,9.6996996996997,503.4842811360084
985,9.71971971971972,575.2536535841775
986,9.73973973973974,536.5336214286474
987,9.75975975975976,596.2940975936071
988,9.77977977977978,632.5962510209782
989,9.7997997997998,551.4483231932854
990,9.81981981981982,591.937528324778
991,9.83983983983984,582.1207823335637
992,9.85985985985986,536.5179082168316
993,9.87987987987988,591.8489499616065
994,9.8998998998999,597.5988272245594
995,9.91991991991992,607.1322757467666
996,9.93993993993994,579.9274519971692
997,9.95995995995996,597.9284273894107
998,9.97997997997998,539.2224581616414
999,10.0,582.0942962260071
